ALGORITHM, GESTURE, # OF SELECTED FEATURES, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Triangle, 3, 3, 0.98, 0.96, 16, 211, 208, 3, 1, 15, 0.01, 0.06, 0.06
RF-501, Triangle, 3, 4, 0.95, 0.92, 18, 209, 200, 9, 2, 16, 0.04, 0.11, 0.10
RF-501, Triangle, 3, 5, 0.96, 0.91, 13, 214, 207, 7, 2, 11, 0.03, 0.15, 0.14
RF-501, Triangle, 3, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 3, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 3, 8, 1.00, 1.00, 14, 213, 212, 1, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 3, 9, 0.96, 0.81, 17, 210, 206, 4, 6, 11, 0.02, 0.35, 0.26
RF-501, Triangle, 3, 10, 0.98, 0.93, 16, 211, 209, 2, 2, 14, 0.01, 0.12, 0.11
RF-501, Triangle, 3, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 3, 12, 1.00, 1.00, 10, 217, 216, 1, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 3, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 3, 14, 0.96, 0.93, 9, 218, 211, 7, 1, 8, 0.03, 0.11, 0.10
RF-501, Triangle, 3, 15, 0.98, 0.86, 14, 213, 213, 0, 4, 10, 0.00, 0.29, 0.22
RF-501, Turn, 3, 1, 0.98, 0.94, 35, 168, 167, 1, 4, 31, 0.01, 0.11, 0.10
RF-501, Turn, 3, 2, 0.98, 0.95, 12, 191, 188, 3, 1, 11, 0.02, 0.08, 0.08
RF-501, Turn, 3, 3, 0.98, 0.92, 19, 184, 182, 2, 3, 16, 0.01, 0.16, 0.14
RF-501, Turn, 3, 4, 1.00, 1.00, 15, 188, 187, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Turn, 3, 5, 0.99, 0.92, 12, 191, 191, 0, 2, 10, 0.00, 0.17, 0.14
RF-501, Turn, 3, 6, 0.93, 0.90, 16, 187, 174, 13, 2, 14, 0.07, 0.12, 0.12
RF-501, Turn, 3, 7, 0.97, 0.83, 9, 194, 191, 3, 3, 6, 0.02, 0.33, 0.25
RF-501, Turn, 3, 8, 0.98, 0.89, 10, 193, 191, 2, 2, 8, 0.01, 0.20, 0.17
RF-501, Turn, 3, 9, 0.98, 0.93, 8, 195, 191, 4, 1, 7, 0.02, 0.12, 0.11
RF-501, Turn, 3, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 3, 11, 0.98, 0.93, 8, 195, 192, 3, 1, 7, 0.02, 0.12, 0.11
RF-501, Turn, 3, 12, 0.97, 0.95, 14, 189, 184, 5, 1, 13, 0.03, 0.07, 0.07
RF-501, Turn, 3, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 3, 14, 0.99, 0.92, 19, 184, 184, 0, 3, 16, 0.00, 0.16, 0.14
RF-501, Turn, 3, 15, 0.98, 0.89, 14, 189, 187, 2, 3, 11, 0.01, 0.21, 0.18
RF-501, Square, 3, 1, 0.96, 0.95, 16, 229, 220, 9, 1, 15, 0.04, 0.06, 0.06
RF-501, Square, 3, 2, 1.00, 0.98, 24, 221, 221, 0, 1, 23, 0.00, 0.04, 0.04
RF-501, Square, 3, 3, 0.98, 0.90, 16, 229, 227, 2, 3, 13, 0.01, 0.19, 0.16
RF-501, Square, 3, 4, 0.98, 0.90, 15, 230, 229, 1, 3, 12, 0.00, 0.20, 0.17
RF-501, Square, 3, 5, 0.94, 0.71, 13, 232, 224, 8, 7, 6, 0.03, 0.54, 0.36
RF-501, Square, 3, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 3, 7, 0.95, 0.86, 17, 228, 219, 9, 4, 13, 0.04, 0.24, 0.20
RF-501, Square, 3, 8, 0.96, 0.84, 20, 225, 221, 4, 6, 14, 0.02, 0.30, 0.23
RF-501, Square, 3, 9, 0.96, 0.90, 12, 233, 224, 9, 2, 10, 0.04, 0.17, 0.15
RF-501, Square, 3, 10, 0.96, 0.81, 11, 234, 229, 5, 4, 7, 0.02, 0.36, 0.27
RF-501, Square, 3, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 3, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 3, 13, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 3, 14, 0.96, 0.98, 13, 232, 223, 9, 0, 13, 0.04, 0.00, 0.04
RF-501, Square, 3, 15, 0.97, 0.92, 21, 224, 220, 4, 3, 18, 0.02, 0.14, 0.13
RF-501, Circle, 4, 1, 0.97, 0.86, 15, 169, 168, 1, 4, 11, 0.01, 0.27, 0.21
RF-501, Circle, 4, 2, 0.96, 0.82, 19, 165, 165, 0, 7, 12, 0.00, 0.37, 0.27
RF-501, Circle, 4, 3, 0.97, 0.99, 17, 167, 162, 5, 0, 17, 0.03, 0.00, 0.03
RF-501, Circle, 4, 4, 0.97, 0.90, 11, 173, 170, 3, 2, 9, 0.02, 0.18, 0.16
RF-501, Circle, 4, 5, 0.99, 0.99, 12, 172, 170, 2, 0, 12, 0.01, 0.00, 0.01
RF-501, Circle, 4, 6, 0.99, 0.94, 16, 168, 168, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Circle, 4, 7, 0.96, 0.82, 14, 170, 168, 2, 5, 9, 0.01, 0.36, 0.27
RF-501, Circle, 4, 8, 0.95, 0.92, 9, 175, 167, 8, 1, 8, 0.05, 0.11, 0.10
RF-501, Circle, 4, 9, 0.96, 0.85, 17, 167, 165, 2, 5, 12, 0.01, 0.29, 0.23
RF-501, Circle, 4, 10, 0.97, 0.87, 8, 176, 173, 3, 2, 6, 0.02, 0.25, 0.20
RF-501, Circle, 4, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 4, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 4, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 4, 14, 0.99, 0.97, 16, 168, 167, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Circle, 4, 15, 0.98, 0.99, 11, 173, 169, 4, 0, 11, 0.02, 0.00, 0.02
RF-501, Updown, 4, 1, 0.99, 0.99, 14, 152, 150, 2, 0, 14, 0.01, 0.00, 0.01
RF-501, Updown, 4, 2, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 4, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 4, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 4, 5, 0.96, 0.93, 10, 156, 151, 5, 1, 9, 0.03, 0.10, 0.09
RF-501, Updown, 4, 6, 0.97, 0.91, 13, 153, 150, 3, 2, 11, 0.02, 0.15, 0.14
RF-501, Updown, 4, 7, 0.99, 0.92, 6, 160, 160, 0, 1, 5, 0.00, 0.17, 0.14
RF-501, Updown, 4, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 4, 9, 0.99, 1.00, 14, 152, 151, 1, 0, 14, 0.01, 0.00, 0.01
RF-501, Updown, 4, 10, 0.98, 0.85, 10, 156, 155, 1, 3, 7, 0.01, 0.30, 0.23
RF-501, Updown, 4, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 4, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 4, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 4, 14, 0.93, 0.84, 15, 151, 144, 7, 4, 11, 0.05, 0.27, 0.22
RF-501, Updown, 4, 15, 0.98, 0.92, 19, 147, 147, 0, 3, 16, 0.00, 0.16, 0.14
RF-501, Tilt, 4, 1, 0.99, 0.93, 16, 185, 184, 1, 2, 14, 0.01, 0.12, 0.11
RF-501, Tilt, 4, 2, 0.99, 0.99, 25, 176, 174, 2, 0, 25, 0.01, 0.00, 0.01
RF-501, Tilt, 4, 3, 1.00, 1.00, 16, 185, 184, 1, 0, 16, 0.01, 0.00, 0.01
RF-501, Tilt, 4, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 4, 5, 0.98, 0.99, 7, 194, 189, 5, 0, 7, 0.03, 0.00, 0.03
RF-501, Tilt, 4, 6, 1.00, 1.00, 10, 191, 190, 1, 0, 10, 0.01, 0.00, 0.01
RF-501, Tilt, 4, 7, 0.99, 0.91, 12, 189, 188, 1, 2, 10, 0.01, 0.17, 0.14
RF-501, Tilt, 4, 8, 0.99, 0.97, 16, 185, 184, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Tilt, 4, 9, 0.97, 0.93, 9, 192, 187, 5, 1, 8, 0.03, 0.11, 0.10
RF-501, Tilt, 4, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, 4, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 4, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 4, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 4, 14, 0.99, 0.99, 17, 184, 181, 3, 0, 17, 0.02, 0.00, 0.02
RF-501, Tilt, 4, 15, 1.00, 1.00, 17, 184, 183, 1, 0, 17, 0.01, 0.00, 0.01
RF-501, Triangle, 4, 1, 0.98, 0.96, 15, 212, 209, 3, 1, 14, 0.01, 0.07, 0.06
RF-501, Triangle, 4, 2, 0.98, 0.92, 26, 201, 201, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Triangle, 4, 3, 0.99, 0.94, 16, 211, 210, 1, 2, 14, 0.00, 0.12, 0.11
RF-501, Triangle, 4, 4, 0.97, 0.96, 18, 209, 204, 5, 1, 17, 0.02, 0.06, 0.05
RF-501, Triangle, 4, 5, 0.97, 0.91, 13, 214, 210, 4, 2, 11, 0.02, 0.15, 0.14
RF-501, Triangle, 4, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 4, 7, 1.00, 0.97, 18, 209, 209, 0, 1, 17, 0.00, 0.06, 0.05
RF-501, Triangle, 4, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 4, 9, 0.96, 0.82, 17, 210, 208, 2, 6, 11, 0.01, 0.35, 0.26
RF-501, Triangle, 4, 10, 1.00, 0.97, 16, 211, 211, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Triangle, 4, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 4, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 4, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 4, 14, 0.97, 0.83, 9, 218, 215, 3, 3, 6, 0.01, 0.33, 0.25
RF-501, Triangle, 4, 15, 0.98, 0.86, 14, 213, 213, 0, 4, 10, 0.00, 0.29, 0.22
RF-501, Turn, 4, 1, 0.98, 0.94, 35, 168, 167, 1, 4, 31, 0.01, 0.11, 0.10
RF-501, Turn, 4, 2, 0.98, 0.91, 12, 191, 189, 2, 2, 10, 0.01, 0.17, 0.14
RF-501, Turn, 4, 3, 0.98, 0.92, 19, 184, 183, 1, 3, 16, 0.01, 0.16, 0.14
RF-501, Turn, 4, 4, 1.00, 1.00, 15, 188, 187, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Turn, 4, 5, 0.98, 0.91, 12, 191, 189, 2, 2, 10, 0.01, 0.17, 0.14
RF-501, Turn, 4, 6, 0.94, 0.91, 16, 187, 176, 11, 2, 14, 0.06, 0.12, 0.12
RF-501, Turn, 4, 7, 0.97, 0.88, 9, 194, 190, 4, 2, 7, 0.02, 0.22, 0.18
RF-501, Turn, 4, 8, 0.99, 0.90, 10, 193, 192, 1, 2, 8, 0.01, 0.20, 0.17
RF-501, Turn, 4, 9, 0.97, 0.92, 8, 195, 190, 5, 1, 7, 0.03, 0.12, 0.11
RF-501, Turn, 4, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 4, 11, 0.99, 0.93, 8, 195, 194, 1, 1, 7, 0.01, 0.12, 0.11
RF-501, Turn, 4, 12, 0.97, 0.92, 14, 189, 185, 4, 2, 12, 0.02, 0.14, 0.13
RF-501, Turn, 4, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 4, 14, 0.98, 0.94, 19, 184, 181, 3, 2, 17, 0.02, 0.11, 0.10
RF-501, Turn, 4, 15, 0.99, 0.96, 14, 189, 188, 1, 1, 13, 0.01, 0.07, 0.07
RF-501, Square, 4, 1, 0.96, 0.95, 16, 229, 221, 8, 1, 15, 0.03, 0.06, 0.06
RF-501, Square, 4, 2, 1.00, 0.98, 24, 221, 221, 0, 1, 23, 0.00, 0.04, 0.04
RF-501, Square, 4, 3, 0.99, 0.94, 16, 229, 228, 1, 2, 14, 0.00, 0.12, 0.11
RF-501, Square, 4, 4, 0.99, 0.90, 15, 230, 230, 0, 3, 12, 0.00, 0.20, 0.17
RF-501, Square, 4, 5, 0.94, 0.75, 13, 232, 224, 8, 6, 7, 0.03, 0.46, 0.32
RF-501, Square, 4, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 4, 7, 0.98, 0.96, 17, 228, 223, 5, 1, 16, 0.02, 0.06, 0.06
RF-501, Square, 4, 8, 0.95, 0.84, 20, 225, 219, 6, 6, 14, 0.03, 0.30, 0.24
RF-501, Square, 4, 9, 0.97, 0.95, 12, 233, 227, 6, 1, 11, 0.03, 0.08, 0.08
RF-501, Square, 4, 10, 0.98, 0.82, 11, 234, 234, 0, 4, 7, 0.00, 0.36, 0.27
RF-501, Square, 4, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 4, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 4, 13, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 4, 14, 0.97, 0.98, 13, 232, 224, 8, 0, 13, 0.03, 0.00, 0.03
RF-501, Square, 4, 15, 0.97, 0.92, 21, 224, 219, 5, 3, 18, 0.02, 0.14, 0.13
RF-501, Circle, 5, 1, 0.96, 0.79, 15, 169, 167, 2, 6, 9, 0.01, 0.40, 0.29
RF-501, Circle, 5, 2, 0.97, 0.84, 19, 165, 165, 0, 6, 13, 0.00, 0.32, 0.24
RF-501, Circle, 5, 3, 0.95, 0.92, 17, 167, 160, 7, 2, 15, 0.04, 0.12, 0.11
RF-501, Circle, 5, 4, 0.99, 0.95, 11, 173, 172, 1, 1, 10, 0.01, 0.09, 0.08
RF-501, Circle, 5, 5, 0.99, 1.00, 12, 172, 171, 1, 0, 12, 0.01, 0.00, 0.01
RF-501, Circle, 5, 6, 0.98, 0.91, 16, 168, 168, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Circle, 5, 7, 0.97, 0.85, 14, 170, 168, 2, 4, 10, 0.01, 0.29, 0.22
RF-501, Circle, 5, 8, 0.95, 0.92, 9, 175, 167, 8, 1, 8, 0.05, 0.11, 0.10
RF-501, Circle, 5, 9, 0.96, 0.79, 17, 167, 167, 0, 7, 10, 0.00, 0.41, 0.29
RF-501, Circle, 5, 10, 0.98, 0.87, 8, 176, 174, 2, 2, 6, 0.01, 0.25, 0.20
RF-501, Circle, 5, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 5, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 5, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 5, 14, 0.99, 0.97, 16, 168, 167, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Circle, 5, 15, 0.98, 0.99, 11, 173, 170, 3, 0, 11, 0.02, 0.00, 0.02
RF-501, Updown, 5, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 5, 2, 0.99, 0.99, 15, 151, 149, 2, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 5, 3, 0.99, 1.00, 15, 151, 150, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Updown, 5, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 5, 5, 0.96, 0.93, 10, 156, 150, 6, 1, 9, 0.04, 0.10, 0.09
RF-501, Updown, 5, 6, 0.98, 0.92, 13, 153, 151, 2, 2, 11, 0.01, 0.15, 0.13
RF-501, Updown, 5, 7, 0.99, 0.83, 6, 160, 160, 0, 2, 4, 0.00, 0.33, 0.25
RF-501, Updown, 5, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 5, 9, 0.99, 1.00, 14, 152, 151, 1, 0, 14, 0.01, 0.00, 0.01
RF-501, Updown, 5, 10, 0.98, 0.90, 10, 156, 155, 1, 2, 8, 0.01, 0.20, 0.17
RF-501, Updown, 5, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 5, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 5, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 5, 14, 0.96, 0.92, 15, 151, 146, 5, 2, 13, 0.03, 0.13, 0.12
RF-501, Updown, 5, 15, 0.99, 0.95, 19, 147, 147, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Tilt, 5, 1, 0.99, 0.94, 16, 185, 185, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Tilt, 5, 2, 0.99, 0.99, 25, 176, 174, 2, 0, 25, 0.01, 0.00, 0.01
RF-501, Tilt, 5, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 5, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 5, 5, 0.98, 0.99, 7, 194, 189, 5, 0, 7, 0.03, 0.00, 0.03
RF-501, Tilt, 5, 6, 1.00, 1.00, 10, 191, 190, 1, 0, 10, 0.01, 0.00, 0.01
RF-501, Tilt, 5, 7, 0.99, 0.92, 12, 189, 189, 0, 2, 10, 0.00, 0.17, 0.14
RF-501, Tilt, 5, 8, 0.99, 0.97, 16, 185, 184, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Tilt, 5, 9, 0.97, 0.93, 9, 192, 187, 5, 1, 8, 0.03, 0.11, 0.10
RF-501, Tilt, 5, 10, 1.00, 1.00, 8, 193, 193, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Tilt, 5, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 5, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 5, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 5, 14, 0.99, 0.99, 17, 184, 182, 2, 0, 17, 0.01, 0.00, 0.01
RF-501, Tilt, 5, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 1, 0.99, 0.96, 15, 212, 211, 1, 1, 14, 0.00, 0.07, 0.06
RF-501, Triangle, 5, 2, 0.98, 0.92, 26, 201, 201, 0, 4, 22, 0.00, 0.15, 0.13
RF-501, Triangle, 5, 3, 0.99, 0.96, 16, 211, 209, 2, 1, 15, 0.01, 0.06, 0.06
RF-501, Triangle, 5, 4, 0.98, 0.99, 18, 209, 204, 5, 0, 18, 0.02, 0.00, 0.02
RF-501, Triangle, 5, 5, 0.98, 0.95, 13, 214, 211, 3, 1, 12, 0.01, 0.08, 0.07
RF-501, Triangle, 5, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 9, 0.97, 0.85, 17, 210, 209, 1, 5, 12, 0.00, 0.29, 0.23
RF-501, Triangle, 5, 10, 0.99, 0.94, 16, 211, 211, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Triangle, 5, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 5, 14, 0.98, 0.83, 9, 218, 217, 1, 3, 6, 0.00, 0.33, 0.25
RF-501, Triangle, 5, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, 5, 1, 0.98, 0.94, 35, 168, 167, 1, 4, 31, 0.01, 0.11, 0.10
RF-501, Turn, 5, 2, 0.97, 0.87, 12, 191, 188, 3, 3, 9, 0.02, 0.25, 0.20
RF-501, Turn, 5, 3, 0.98, 0.94, 19, 184, 182, 2, 2, 17, 0.01, 0.11, 0.10
RF-501, Turn, 5, 4, 1.00, 1.00, 15, 188, 187, 1, 0, 15, 0.01, 0.00, 0.01
RF-501, Turn, 5, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 5, 6, 0.97, 0.92, 16, 187, 182, 5, 2, 14, 0.03, 0.12, 0.11
RF-501, Turn, 5, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 5, 8, 1.00, 0.95, 10, 193, 193, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Turn, 5, 9, 0.98, 0.93, 8, 195, 191, 4, 1, 7, 0.02, 0.12, 0.11
RF-501, Turn, 5, 10, 0.99, 0.99, 7, 196, 194, 2, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 5, 11, 0.99, 0.99, 8, 195, 193, 2, 0, 8, 0.01, 0.00, 0.01
RF-501, Turn, 5, 12, 0.98, 0.89, 14, 189, 187, 2, 3, 11, 0.01, 0.21, 0.18
RF-501, Turn, 5, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 5, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, 5, 15, 1.00, 1.00, 14, 189, 188, 1, 0, 14, 0.01, 0.00, 0.01
RF-501, Square, 5, 1, 0.96, 0.95, 16, 229, 221, 8, 1, 15, 0.03, 0.06, 0.06
RF-501, Square, 5, 2, 1.00, 0.98, 24, 221, 221, 0, 1, 23, 0.00, 0.04, 0.04
RF-501, Square, 5, 3, 0.99, 0.91, 16, 229, 229, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Square, 5, 4, 0.98, 0.87, 15, 230, 230, 0, 4, 11, 0.00, 0.27, 0.21
RF-501, Square, 5, 5, 0.94, 0.79, 13, 232, 222, 10, 5, 8, 0.04, 0.38, 0.29
RF-501, Square, 5, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 5, 7, 0.97, 0.90, 17, 228, 224, 4, 3, 14, 0.02, 0.18, 0.15
RF-501, Square, 5, 8, 0.96, 0.89, 20, 225, 219, 6, 4, 16, 0.03, 0.20, 0.17
RF-501, Square, 5, 9, 0.96, 0.94, 12, 233, 225, 8, 1, 11, 0.03, 0.08, 0.08
RF-501, Square, 5, 10, 0.99, 0.91, 11, 234, 233, 1, 2, 9, 0.00, 0.18, 0.15
RF-501, Square, 5, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 5, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 5, 13, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 5, 14, 0.97, 0.98, 13, 232, 224, 8, 0, 13, 0.03, 0.00, 0.03
RF-501, Square, 5, 15, 0.97, 0.92, 21, 224, 219, 5, 3, 18, 0.02, 0.14, 0.13
RF-501, Circle, 6, 1, 0.96, 0.83, 15, 169, 167, 2, 5, 10, 0.01, 0.33, 0.25
RF-501, Circle, 6, 2, 0.97, 0.84, 19, 165, 165, 0, 6, 13, 0.00, 0.32, 0.24
RF-501, Circle, 6, 3, 0.96, 0.92, 17, 167, 161, 6, 2, 15, 0.04, 0.12, 0.11
RF-501, Circle, 6, 4, 0.99, 0.95, 11, 173, 173, 0, 1, 10, 0.00, 0.09, 0.08
RF-501, Circle, 6, 5, 0.99, 0.99, 12, 172, 170, 2, 0, 12, 0.01, 0.00, 0.01
RF-501, Circle, 6, 6, 0.98, 0.91, 16, 168, 168, 0, 3, 13, 0.00, 0.19, 0.16
RF-501, Circle, 6, 7, 0.97, 0.85, 14, 170, 168, 2, 4, 10, 0.01, 0.29, 0.22
RF-501, Circle, 6, 8, 0.96, 0.93, 9, 175, 169, 6, 1, 8, 0.03, 0.11, 0.10
RF-501, Circle, 6, 9, 0.97, 0.85, 17, 167, 166, 1, 5, 12, 0.01, 0.29, 0.23
RF-501, Circle, 6, 10, 0.98, 0.93, 8, 176, 174, 2, 1, 7, 0.01, 0.12, 0.11
RF-501, Circle, 6, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 6, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 6, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 6, 14, 0.99, 0.97, 16, 168, 167, 1, 1, 15, 0.01, 0.06, 0.06
RF-501, Circle, 6, 15, 0.98, 0.99, 11, 173, 170, 3, 0, 11, 0.02, 0.00, 0.02
RF-501, Updown, 6, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
