1.57675E+12,-0.736217,9.340978,2.53546,-0.071303,0.124514,0.029798,20.389999,-114.093002,68.966003,0.563365,-0.056832,-0.153458,Circle,13
1.57675E+12,-0.826,9.241618,2.576161,-0.105358,0.17879,0.120257,20.24,-114.542999,68.515999,0.569556,-0.056553,-0.151678,Circle,13
1.57675E+12,-0.882263,9.180566,2.557007,-0.121322,0.210717,0.166019,20.09,-113.943001,68.365997,0.575074,-0.05567,-0.149485,Circle,13
1.57675E+12,-0.855927,9.226056,2.533065,-0.148992,0.283084,0.241579,19.790001,-114.392998,68.216003,0.579334,-0.054854,-0.146632,Circle,13
1.57675E+12,-0.792481,9.212888,2.691083,-0.172404,0.35758,0.303304,20.24,-113.492996,68.515999,0.582096,-0.053978,-0.142988,Circle,13
1.57675E+12,-0.684742,9.344569,2.735375,-0.188368,0.432075,0.360772,19.34,-114.093002,67.916,0.583818,-0.053578,-0.137952,Circle,13
1.57675E+12,-0.59855,9.392453,2.784456,-0.181983,0.503379,0.407598,19.34,-113.943001,67.916,0.584894,-0.053233,-0.132114,Circle,13
1.57675E+12,-0.544681,9.391256,2.861071,-0.192625,0.567232,0.457617,18.740999,-114.392998,68.216003,0.585319,-0.052351,-0.125465,Circle,13
1.57675E+12,-0.381875,9.451111,2.90297,-0.201139,0.591709,0.475709,18.291,-114.392998,68.066002,0.585545,-0.051944,-0.118063,Circle,13
1.57675E+12,-0.295684,9.409212,2.899378,-0.229873,0.628957,0.498057,17.990999,-114.693001,68.216003,0.585447,-0.051403,-0.109722,Circle,13
1.57675E+12,-0.150835,9.405622,2.847903,-0.258607,0.65237,0.517213,17.691,-114.843002,67.765999,0.585375,-0.051024,-0.101885,Circle,13
1.57675E+12,0.003591,9.355343,2.851494,-0.284148,0.65982,0.53637,17.391001,-114.992996,67.765999,0.584955,-0.051281,-0.092536,Circle,13
1.57675E+12,0.203507,9.234436,2.807201,-0.312882,0.64492,0.560847,17.240999,-115.141998,67.615997,0.584378,-0.052237,-0.082842,Circle,13
1.57675E+12,0.399832,9.291897,2.794033,-0.349066,0.611929,0.571489,16.792,-114.843002,67.466003,0.583695,-0.053704,-0.073763,Circle,13
1.57675E+12,0.572214,9.315839,2.83234,-0.367158,0.589581,0.562975,17.240999,-115.141998,66.866997,0.582562,-0.056007,-0.063079,Circle,13
1.57675E+12,0.691924,9.396045,2.892196,-0.40547,0.548076,0.544883,15.892,-115.292,66.567001,0.581223,-0.058123,-0.054138,Circle,13
1.57675E+12,0.778116,9.447519,3.078943,-0.429947,0.5087,0.5087,15.142,-115.442001,66.417,0.578926,-0.059966,-0.045197,Circle,13
1.57675E+12,0.895431,9.752781,3.047819,-0.436332,0.464002,0.429947,14.993,-115.592003,66.266998,0.577211,-0.061719,-0.036764,Circle,13
1.57675E+12,0.97444,9.871293,3.143587,-0.431011,0.411855,0.327781,14.693,-115.442001,65.817001,0.575609,-0.062775,-0.030276,Circle,13
1.57675E+12,1.120486,9.60434,3.195062,-0.431011,0.355451,0.238386,14.693,-115.592003,65.667,0.573695,-0.064149,-0.024353,Circle,13
1.57675E+12,1.156399,9.325416,3.242946,-0.441653,0.323524,0.207524,14.993,-115.442001,65.366997,0.570862,-0.065425,-0.019148,Circle,13
1.57675E+12,1.165976,9.267955,3.271677,-0.485287,0.256478,0.156441,14.693,-115.442001,65.366997,0.567993,-0.066443,-0.014804,Circle,13
1.57675E+12,1.09415,9.166201,3.411737,-0.54914,0.190496,0.097909,14.393,-115.891998,65.217003,0.564489,-0.066799,-0.011908,Circle,13
1.57675E+12,1.043872,9.192537,3.495534,-0.607673,0.129835,0.034055,14.693,-115.891998,64.767998,0.56015,-0.066836,-0.010002,Circle,13
1.57675E+12,1.049857,9.479841,3.731363,-0.606608,0.086202,-0.042569,14.393,-115.741997,63.868,0.555815,-0.066078,-0.009642,Circle,13
1.57675E+12,1.040281,9.643845,3.813963,-0.580003,0.039376,-0.127707,14.393,-115.592003,63.417999,0.552426,-0.065297,-0.01011,Circle,13
1.57675E+12,1.049857,9.24521,3.834314,-0.572553,0.009578,-0.15857,14.693,-115.141998,62.969002,0.548436,-0.064839,-0.011172,Circle,13
1.57675E+12,1.030704,9.052477,3.835511,-0.580003,-0.052147,-0.188368,14.393,-115.292,62.069,0.544605,-0.064698,-0.012361,Circle,13
1.57675E+12,0.895431,8.966285,4.072537,-0.601287,-0.093652,-0.217102,15.142,-115.592003,62.219002,0.539829,-0.064142,-0.0144,Circle,13
1.57675E+12,0.78051,9.232041,4.180276,-0.594902,-0.120257,-0.266056,14.543,-115.592003,61.469002,0.535377,-0.062839,-0.017595,Circle,13
1.57675E+12,0.762553,9.101558,4.355053,-0.588517,-0.141542,-0.32991,14.993,-115.442001,61.618999,0.530692,-0.061508,-0.02119,Circle,13
1.57675E+12,0.690727,9.141062,4.497508,-0.567232,-0.164955,-0.374607,14.993,-115.741997,60.419998,0.525903,-0.059989,-0.025475,Circle,13
1.57675E+12,0.628478,9.167398,4.650737,-0.527856,-0.196882,-0.396956,14.693,-115.442001,60.119999,0.521378,-0.058599,-0.029957,Circle,13
1.57675E+12,0.5782,9.060856,4.728548,-0.514021,-0.207524,-0.412919,15.442,-115.442001,59.52,0.516779,-0.057264,-0.034617,Circle,13
1.57675E+12,0.590171,9.01776,4.699818,-0.470388,-0.241579,-0.443782,15.592,-115.292,59.220001,0.512961,-0.056611,-0.039252,Circle,13
1.57675E+12,0.465672,9.120711,4.945223,-0.401213,-0.263928,-0.454424,15.892,-115.442001,59.369999,0.509247,-0.055583,-0.044471,Circle,13
1.57675E+12,0.417788,9.196129,5.011064,-0.308625,-0.287341,-0.460809,16.492001,-114.992996,59.07,0.50647,-0.055013,-0.049818,Circle,13
1.57675E+12,0.35913,9.115923,5.038598,-0.239451,-0.310754,-0.487415,16.792,-114.992996,58.320999,0.504278,-0.054445,-0.05537,Circle,13
1.57675E+12,0.337582,9.02614,5.085284,-0.183047,-0.338424,-0.519342,16.941999,-114.992996,58.771,0.502461,-0.054132,-0.060964,Circle,13
1.57675E+12,0.32202,8.996213,5.131971,-0.153248,-0.352259,-0.527856,17.240999,-114.542999,57.721001,0.500608,-0.054303,-0.066703,Circle,13
1.57675E+12,0.198719,9.048885,5.159504,-0.064918,-0.375671,-0.511892,17.091,-114.843002,57.721001,0.499507,-0.054281,-0.072605,Circle,13
1.57675E+12,0.134075,8.927978,5.190629,0.017028,-0.400149,-0.502314,17.841,-114.843002,57.870998,0.498675,-0.054462,-0.078649,Circle,13
1.57675E+12,0.094571,8.91481,5.171475,0.081945,-0.41824,-0.502314,17.541,-114.542999,58.021,0.498548,-0.054982,-0.08452,Circle,13
1.57675E+12,0.005986,8.888474,5.115212,0.138349,-0.432075,-0.505507,17.541,-114.542999,58.021,0.499124,-0.055505,-0.090826,Circle,13
1.57675E+12,-0.022745,8.868123,5.121197,0.188368,-0.443782,-0.499122,18.441,-114.542999,58.620998,0.499889,-0.056279,-0.096841,Circle,13
1.57675E+12,-0.092177,8.808268,4.940435,0.205395,-0.449103,-0.496993,18.891001,-114.843002,57.870998,0.501383,-0.057102,-0.1028,Circle,13
1.57675E+12,-0.101754,8.814254,4.862624,0.225616,-0.469323,-0.499122,18.291,-114.392998,57.870998,0.503244,-0.05836,-0.108702,Circle,13
1.57675E+12,-0.095768,8.853758,4.845864,0.241579,-0.488479,-0.503379,19.040001,-114.242996,58.471001,0.505304,-0.06011,-0.114597,Circle,13
1.57675E+12,-0.130484,8.734048,4.745308,0.256478,-0.504443,-0.47358,19.790001,-114.242996,57.570999,0.507073,-0.062005,-0.120472,Circle,13
1.57675E+12,-0.234632,8.631097,4.720169,0.258607,-0.517213,-0.448039,19.49,-113.943001,57.870998,0.508697,-0.063851,-0.126762,Circle,13
1.57675E+12,-0.292093,8.984241,4.650737,0.28202,-0.525727,-0.449103,19.639999,-114.093002,58.471001,0.511198,-0.06564,-0.132688,Circle,13
1.57675E+12,-0.35913,8.801085,4.598064,0.297983,-0.525727,-0.44591,20.24,-113.943001,58.320999,0.513513,-0.067217,-0.138389,Circle,13
1.57675E+12,-0.366313,8.729259,4.539406,0.308625,-0.523599,-0.419305,20.540001,-113.943001,58.471001,0.515557,-0.069062,-0.144397,Circle,13
1.57675E+12,-0.459687,8.790312,4.59567,0.319268,-0.510828,-0.38525,20.389999,-114.093002,58.320999,0.517249,-0.070661,-0.150285,Circle,13
1.57675E+12,-0.482432,8.884882,4.586093,0.348002,-0.499122,-0.348002,20.389999,-114.392998,58.921001,0.518987,-0.072465,-0.155781,Circle,13
1.57675E+12,-0.568623,8.820239,4.519056,0.354387,-0.479966,-0.318203,20.99,-113.792999,59.07,0.52079,-0.073902,-0.161146,Circle,13
1.57675E+12,-0.626084,9.004593,4.434062,0.365029,-0.458681,-0.305433,21.739,-113.792999,59.07,0.523206,-0.075446,-0.166205,Circle,13
1.57675E+12,-0.709881,9.038112,4.423287,0.373543,-0.450167,-0.29479,20.84,-113.642998,59.369999,0.525713,-0.076504,-0.171391,Circle,13
1.57675E+12,-0.767342,9.076419,4.428076,0.407598,-0.417176,-0.279891,21.739,-113.943001,60.27,0.527944,-0.077509,-0.176252,Circle,13
1.57675E+12,-0.85473,9.109938,4.47596,0.448039,-0.375671,-0.238386,21.589001,-114.093002,59.369999,0.530046,-0.078141,-0.181188,Circle,13
1.57675E+12,-0.893037,9.010578,4.402937,0.47358,-0.32991,-0.184111,21.889,-113.642998,59.669998,0.532192,-0.078629,-0.185525,Circle,13
1.57675E+12,-0.934936,9.127893,4.303577,0.5087,-0.27457,-0.136221,21.889,-113.492996,60.419998,0.534798,-0.07899,-0.189284,Circle,13
1.57675E+12,-0.97444,9.222465,4.262876,0.560847,-0.223487,-0.081945,22.039,-113.642998,60.419998,0.538206,-0.079644,-0.192027,Circle,13
1.57675E+12,-0.964863,9.342175,4.214992,0.589581,-0.19901,-0.059597,21.589001,-113.792999,60.57,0.541866,-0.080491,-0.194002,Circle,13
