1.57676E+12,-0.050278,9.932345,-1.523909,-0.008514,-0.025541,-0.011706,-3.298,-59.07,-0.9,0.752259,-0.098847,-0.088974,Turn,11
1.57676E+12,-0.420182,10.119093,-1.154005,-0.006385,-0.025541,-0.005321,-3.298,-59.07,-0.9,0.750997,-0.097477,-0.090785,Turn,11
1.57676E+12,-0.398635,10.01734,-1.243788,-0.006385,-0.025541,-0.005321,-2.399,-59.07,-2.699,0.749472,-0.095796,-0.093058,Turn,11
1.57676E+12,-0.403423,10.0341,-1.23062,-0.006385,-0.025541,-0.005321,-2.549,-59.07,-2.699,0.748632,-0.094391,-0.094846,Turn,11
1.57676E+12,-0.391452,10.06283,-1.233014,0.034055,0.034055,0.006385,-2.549,-58.921001,-2.999,0.74768,-0.0929,-0.09636,Turn,11
1.57676E+12,-0.417788,10.001778,-1.268927,0.026606,0.029798,-0.003193,-2.549,-59.369999,-2.399,0.747225,-0.091821,-0.097177,Turn,11
1.57676E+12,-0.402226,10.093954,-1.241394,0.023413,0.029798,-0.001064,-2.399,-59.220001,-2.849,0.747071,-0.090733,-0.098013,Turn,11
1.57676E+12,-0.368707,10.061632,-1.271321,0.017028,0.031927,-0.012771,-2.699,-59.220001,-3.448,0.746609,-0.089935,-0.098538,Turn,11
1.57676E+12,-0.372298,9.9096,-1.308431,0.008514,0.032991,-0.014899,-2.399,-59.220001,-2.699,0.746546,-0.089118,-0.098978,Turn,11
1.57676E+12,-0.416591,9.916783,-1.318008,0.00745,0.026606,0.001064,-2.549,-58.921001,-1.949,0.746764,-0.088518,-0.09923,Turn,11
1.57676E+12,-0.366313,10.050858,-1.249773,0.002128,0.031927,0.004257,-2.249,-59.07,-2.399,0.746786,-0.087969,-0.099459,Turn,11
1.57676E+12,-0.381875,10.08318,-1.261744,-0.004257,0.031927,0.001064,-1.799,-58.771,-2.849,0.74643,-0.087654,-0.099439,Turn,11
1.57676E+12,-0.361524,10.026917,-1.289278,-0.015963,0.035119,-0.005321,-2.249,-59.07,-3.298,0.746104,-0.08722,-0.099465,Turn,11
1.57676E+12,-0.357933,9.999383,-1.325191,-0.017028,0.029798,-0.010642,-2.249,-59.07,-2.549,0.746054,-0.086932,-0.09934,Turn,11
1.57676E+12,-0.337582,9.998186,-1.353921,-0.008514,0.021285,-0.005321,-2.099,-58.921001,-2.849,0.746327,-0.086626,-0.099259,Turn,11
1.57676E+12,-0.378284,10.085574,-1.315614,-0.006385,0.012771,-0.008514,-2.099,-58.921001,-2.699,0.746623,-0.086488,-0.099119,Turn,11
1.57676E+12,-0.420182,10.029311,-1.238999,0.001064,0.013835,-0.012771,-2.249,-59.369999,-2.399,0.746369,-0.08631,-0.099181,Turn,11
1.57676E+12,-0.410606,9.999383,-1.212663,-0.002128,0.013835,-0.013835,-2.399,-58.771,-2.249,0.745909,-0.085691,-0.099662,Turn,11
1.57676E+12,-0.531513,10.005369,-1.149217,-0.00745,0.022349,-0.012771,-2.249,-59.07,-2.849,0.74546,-0.085177,-0.100041,Turn,11
1.57676E+12,-0.695516,10.123881,-0.943315,-0.006385,0.058532,-0.012771,-2.249,-59.220001,-2.549,0.744678,-0.08377,-0.101298,Turn,11
1.57676E+12,-0.779313,10.147823,-0.81762,-0.003193,0.137285,-0.024477,-2.399,-59.220001,-2.849,0.742988,-0.081404,-0.103012,Turn,11
1.57676E+12,-0.926556,10.149021,-0.76375,0.005321,0.237322,-0.031927,-2.399,-59.220001,-2.699,0.741185,-0.078068,-0.104504,Turn,11
1.57676E+12,-1.274912,10.304644,-0.221464,0.037248,0.400149,-0.031927,-1.949,-59.07,-2.399,0.738898,-0.072627,-0.106693,Turn,11
