0:54,-1.006762,9.027337,-1.613692,0.608127,11.122264,3.871424,-0.004034722222222231,9.753113,1.0571066111111111,-1.33241,-0.919491,-0.268185,0.105358,0.179854,0.353323,-0.5050930740740741,-0.12652455555555556,-0.010681611111111109,21.438999,-57.570999,-14.693,24.438,-52.324001,5.697,22.841314629629622,-55.41396301851852,-3.3955,0.308231,0.438059,0.591536,0.368997,0.62168,0.682462,0.3392561481481482,0.5389714814814814,0.6388868333333333
27:81,-0.15682,9.192537,1.091756,0.86311,10.340557,3.871424,0.3704362407407408,9.573060055555557,3.2798346111111103,-1.33241,-1.241951,-0.431011,0.117065,0.152184,0.125579,-0.2630803518518519,-0.6697129444444444,-0.20029103703703705,16.642,-56.372002,-21.289,23.087999,-50.375,-3.148,20.520351796296296,-52.645944537037025,-14.3594815,0.320019,0.330526,0.490627,0.470441,0.549596,0.682462,0.38094157407407403,0.42711172222222227,0.6223785185185186
54:108,-0.890643,8.674192,-0.529119,0.86311,11.608287,3.767276,0.18453087037037041,9.646570962962961,2.6737247222222216,0.005321,-1.241951,-0.668333,1.529292,0.349066,-0.15112,0.36991681481481475,-0.45060079629629624,-0.3256528703703704,16.492001,-55.021999,-21.889,22.339001,-50.224998,-9.745,18.91557414814815,-51.7547407037037,-17.660629592592596,0.36557,0.330526,0.401927,0.549525,0.445684,0.65488,0.4666554814814814,0.37802281481481476,0.5148626296296297
81:135,-1.835156,8.674192,-1.228225,0.47884,11.608287,3.53025,-0.8374385740740741,9.872512759259259,0.4433042407407408,-0.101101,-0.27457,-0.668333,1.529292,1.248336,0.046826,0.4335535740740742,0.2277441666666667,-0.20379912962962957,16.492001,-55.622002,-21.889,24.587999,-50.224998,-4.198,21.15053694444445,-53.62594448148147,-11.855166611111112,0.465202,0.331885,0.346648,0.574901,0.483362,0.485919,0.5332009444444444,0.4188315185185186,0.4091258888888889
108:162,-1.835156,9.442731,-2.302025,-0.268151,10.66976,-0.424971,-1.1673506851851851,9.872091499999998,-1.3241486666666664,-0.152184,-0.080881,-0.408662,0.577874,1.651677,0.046826,0.08226077777777778,0.7113359259259258,-0.13651642592592592,22.339001,-56.071999,-9.145,27.285999,-54.123001,8.846,24.587685055555557,-55.12792601851851,-1.6047407407407408,0.428766,0.447118,0.346648,0.574901,0.652699,0.49471,0.521982074074074,0.5195806296296297,0.4105413148148148
135:189,-1.716643,9.442731,-2.302025,-0.268151,10.66976,2.223016,-1.0538255740740743,9.871271222222223,-0.9811793333333332,-0.967381,-0.349066,-0.408662,0.121322,1.651677,0.06811,-0.3506227037037037,0.4909427962962963,-0.08911898148148148,24.587999,-56.071999,-4.348,27.285999,-53.373001,9.295,26.206462870370373,-54.755962981481474,3.2205740740740736,0.349255,0.490513,0.377486,0.537342,0.653698,0.579442,0.43626072222222223,0.5945072777777779,0.4924534814814815
162:216,-1.716643,9.546879,-2.178724,0.33878,10.472238,2.570175,-1.097165037037037,9.822921685185186,1.0608086666666667,-0.967381,-0.897142,-0.138349,0.086202,0.216038,0.207524,-0.448255574074074,-0.13657562962962963,0.06274990740740741,23.988001,-55.021999,-8.546,26.987,-52.773998,9.295,25.96212964814814,-53.76742627777777,-2.0767962962962963,0.327399,0.489089,0.488432,0.426815,0.653698,0.619818,0.3658531481481481,0.5589721666666667,0.5680636481481481
189:243,-1.674744,9.578004,2.001553,0.588974,10.001778,3.04303,-0.3342571666666667,9.775192833333334,2.5195425,-0.617251,-1.709146,-0.376736,0.086202,0.216038,0.207524,-0.09863790740740741,-0.6796457592592594,-0.042233925925925925,17.691,-53.973,-19.190001,26.386999,-51.723999,-4.648,22.855240925925926,-53.01222261111111,-10.997314907407409,0.327399,0.334292,0.442332,0.495787,0.530028,0.619818,0.40252757407407413,0.4533185,0.567204888888889
216:270,-0.980426,9.578004,-0.533907,0.588974,10.563218,3.04303,0.004721907407407403,9.908137518518519,2.1003798333333332,-0.028734,-1.709146,-0.376736,1.017399,0.253286,0.08301,0.32728861111111107,-0.5586393518518519,-0.2165107222222222,17.691,-55.172001,-19.34,23.538,-51.574001,-7.946,20.03724092592592,-52.934648314814815,-14.998129685185187,0.388463,0.334292,0.37279,0.57722,0.484678,0.609134,0.4975334629629629,0.3842258148148148,0.4727287037037038
243:297,-1.540669,9.424775,-2.014721,0.12809,10.563218,2.84072,-0.7431779074074074,9.88277674074074,-0.04329525925925923,-0.122386,-0.183047,-0.296919,1.017399,0.761985,0.061725,0.4102194074074075,0.2181267962962963,-0.1520068888888889,17.990999,-56.372002,-19.34,23.688,-51.574001,-1.499,21.36985209259259,-54.49774116666668,-9.373203666666667,0.495278,0.334657,0.336689,0.596156,0.508599,0.438987,0.5581432222222221,0.4304955370370371,0.38333229629629634
270:324,-1.540669,9.424775,-2.458845,0.063446,10.168175,-0.730232,-0.8625998333333333,9.82449564814815,-1.6612435370370369,-0.204331,0.040441,-0.261799,0.850316,1.643164,0.091523,0.034055259259259264,0.6734378333333333,-0.0730768148148148,22.039,-56.972,-7.496,25.037001,-55.172001,7.346,23.646537111111112,-56.10533364814816,0.11929629629629632,0.447033,0.441738,0.336689,0.596156,0.625427,0.518096,0.538939037037037,0.5339418333333333,0.40607433333333337
297:351,-1.388637,9.613916,-2.458845,0.063446,10.205284,2.479196,-0.5255051481481482,9.930483407407408,-0.7934118333333332,-1.282391,-0.078753,-0.192625,-0.028734,1.643164,0.091523,-0.43682499999999996,0.5242492037037038,-0.04796896296296298,23.388,-56.972,-5.997,25.037001,-54.573002,7.346,24.179648111111117,-56.12483342592592,2.904111111111112,0.342801,0.510674,0.378198,0.5546,0.625427,0.624154,0.444437351851852,0.5818011666666666,0.5123725555555556
324:378,-0.782904,9.613916,-1.426944,0.597353,10.205284,2.861071,-0.36407387037037037,9.853181703703704,1.3457408518518519,-1.282391,-1.648485,-0.220295,0.113872,0.07556,0.07556,-0.41433827777777776,-0.25752275925925927,-0.04865874074074074,22.039,-56.972,-11.094,24.587999,-53.223,7.196,23.735333370370366,-54.942000296296285,-3.4121666666666663,0.33597,0.450257,0.519448,0.444648,0.620963,0.636607,0.37956711111111113,0.5356508148148148,0.5923818148148148
351:405,-0.630872,9.572019,1.99437,0.597353,10.319009,3.104082,-0.12970807407407406,9.814830129629629,2.635328759259259,-0.550204,-1.743201,-0.359708,0.550204,0.135157,0.044697,0.030783722222222223,-0.6914309814814816,-0.1618213518518519,18.591,-54.573002,-18.291,24.138,-51.574001,-6.297,21.53366670370371,-53.1734075,-12.599259148148146,0.33597,0.351173,0.43048,0.507445,0.512849,0.636607,0.4203333703703705,0.4315469814814815,0.5556411481481481
378:432,-1.069011,9.460688,-1.869871,0.395043,10.79785,3.104082,-0.3562705,9.850033814814813,1.147155074074074,0.040441,-1.743201,-0.359708,1.320703,0.20646,-0.060661,0.4427767592592592,-0.36000364814814817,-0.22486685185185187,18.591,-56.521999,-18.291,22.938999,-51.574001,-3.298,20.459296444444448,-53.83975905555556,-12.66862948148148,0.439669,0.351173,0.344372,0.603033,0.484736,0.577703,0.5255424629629629,0.40420674074074064,0.4348995370370371
405:459,-1.474828,9.460688,-2.671929,0.318429,10.79785,1.818396,-0.6943405740740741,9.90942338888889,-1.009821037037037,-0.138349,0.087266,-0.304368,1.320703,1.875165,0.003193,0.3514505185185185,0.6453343888888888,-0.15295277777777777,19.34,-56.972,-17.240999,25.037001,-52.773998,7.046,22.35831485185185,-55.86107409259259,-4.242333296296295,0.474663,0.366843,0.344372,0.603033,0.590444,0.500577,0.5564922962962963,0.4797316296296297,0.39427788888888887
432:486,-1.474828,9.496601,-2.671929,0.318429,10.455479,0.851139,-0.6126717037037037,9.885592203703705,-1.3346343518518518,-0.975895,-0.09578,-0.304368,0.089395,1.875165,0.058532,-0.3003282407407407,0.6408607037037036,-0.07297825925925924,22.489,-56.972,-3.598,25.187,-55.172001,8.546,24.09083335185185,-56.33033327777776,2.7569259259259264,0.415033,0.48567,0.3447,0.600952,0.598122,0.553499,0.49375775925925924,0.5507117777777778,0.46485457407407405
459:513,-0.700304,9.496601,-2.469619,0.470461,10.116699,3.039439,-0.38832624074074074,9.85672875925926,0.6679157777777779,-0.975895,-0.452296,-0.224552,-0.02767,1.03017,0.069175,-0.5115177962962962,0.0012022037037037038,-0.0035080000000000007,22.789,-56.821999,-10.045,25.187,-53.373001,8.546,24.165759203703708,-55.31124064814815,-0.9411666666666667,0.372293,0.451498,0.503921,0.471942,0.598122,0.604384,0.41646353703703703,0.5263110925925927,0.5566606851851852
486:540,-0.584185,9.299079,0.909797,0.97444,10.116699,4.082114,0.01788998148148149,9.705228962962964,2.8810448333333336,-0.95461,-1.975202,-0.427819,0.180918,-0.023413,0.069175,-0.23722366666666664,-0.7160067592592592,-0.15303162962962966,17.391001,-56.071999,-20.84,24.738001,-50.224998,-1.199,21.808462888888883,-53.13177783333334,-11.777426055555555,0.372293,0.283461,0.412903,0.497386,0.528706,0.604384,0.4270988888888888,0.41344288888888886,0.5494608333333334
513:567,-0.749385,9.299079,-0.100556,0.97444,10.255563,4.082114,0.10022390740740741,9.747149592592594,2.5671827777777776,-0.142606,-1.975202,-0.427819,1.076996,0.181983,-0.161762,0.33688635185185184,-0.6379635925925926,-0.2792606296296296,17.240999,-55.321999,-20.84,23.238001,-50.224998,-9.595,19.384666833333334,-52.12675927777777,-16.688963185185187,0.39845,0.283461,0.325829,0.606377,0.450079,0.597796,0.5084571851851852,0.3351644999999999,0.44024825925925914
540:594,-1.661576,9.448717,-1.995567,0.168791,10.478224,3.242946,-0.6041369074074074,9.87404235185185,0.26617762962962965,-0.172404,-0.269249,-0.264992,1.076996,1.656999,0.011706,0.45198035185185187,0.24035725925925927,-0.16986225925925924,17.240999,-56.821999,-20.84,23.087999,-50.525002,-2.549,20.28146303703704,-54.35344472222223,-10.789148240740738,0.500839,0.284536,0.303526,0.642198,0.464863,0.408742,0.5867047407407409,0.37221105555555556,0.3429941481481481
567:621,-1.661576,9.281123,-2.619257,0.092177,10.478224,-0.333991,-0.7045824814814814,9.804832203703704,-1.5794193703703703,-0.722609,0.184111,-0.27457,0.904591,1.963495,0.073432,0.023649444444444438,0.6984273888888889,-0.11361594444444442,20.690001,-56.821999,-8.696,24.888,-55.622002,6.747,23.005203518518517,-56.23866688888889,-0.24431481481481468,0.471374,0.378273,0.303526,0.642198,0.591835,0.492026,0.5754714444444444,0.48860962962962967,0.37703155555555545
594:648,-0.938527,9.281123,-2.619257,0.092177,10.455479,3.235764,-0.4633666481481481,9.926603925925926,-0.38876957407407414,-1.116372,-0.43314,-0.27457,0.077688,1.963495,0.116001,-0.47149112962962964,0.457932111111111,-0.05756670370370371,23.087999,-56.672001,-8.846,24.888,-53.973,6.747,24.210222092592588,-55.80549998148146,1.2299629629629625,0.38747,0.467625,0.357615,0.569702,0.591835,0.590391,0.47237687037037035,0.5374071111111112,0.4964995925925926
